Time_s,Displacement_m
4.46324203726165,-0.00642837571166503
4.47015390610556,-0.0056538204943798
4.47706577494947,-0.00483601616810322
4.48397764379338,-0.00398177926785922
4.49088951263729,-0.00309871709572258
4.4978013814812,-0.00219195274852967
4.5047132503251,-0.00126741403731319
4.51162511916901,-0.000333363460711276
4.51824067938874,0.000561426478732932
4.52485623960847,0.00145272539467283
4.5314717998282,0.00233533104414406
4.53808736004793,0.00320178441934914
4.54432743794129,0.00399734108892444
4.55056751583465,0.00476865662904481
4.55680759372802,0.00551176573238551
4.56304767162138,0.00622100275974289
4.5691009960446,0.00687122643349385
4.57515432046782,0.00748198573523537
4.58120764489104,0.0080504115455279
4.58726096931426,0.00857228320352972
4.5931218878897,0.00902930022369153
4.59898280646513,0.00943757437419185
4.60484372504057,0.00979540118527861
4.61070464361601,0.0101001279330448
4.61632863959227,0.0103403099692158
4.62195263556852,0.010529010124868
4.62757663154478,0.0106656209245617
4.63320062752104,0.0107489940943607
4.63844043468435,0.0107779437200201
4.64368024184766,0.0107602550596533
4.64892004901096,0.010696166778695
4.65415985617427,0.0105857318279155
4.65912073852097,0.0104386797170041
4.66408162086766,0.0102511069092687
4.66904250321436,0.0100238108354823
4.67400338556106,0.00975757836209971
4.6805239008246,0.00935001805628884
4.68704441608815,0.00887976026432941
4.69356493135169,0.00835004186977693
4.70008544661523,0.00776428832145501
4.70925182115253,0.00685507776877784
4.71841819568982,0.00585429047043058
4.72758457022712,0.00477323181181746
4.73675094476441,0.00362920203794273
4.74433128936332,0.00264925045927105
4.75191163396223,0.00164452038894474
4.75949197856113,0.000622516355936318
4.76707232316004,-0.000405055832521629
4.77354357169006,-0.00127753304232675
4.78001482022008,-0.00214199074320545
4.7864860687501,-0.0029935711943495
